gbifid,anio,mes,taxonrank,scientificname,decimallatitude,decimallongitude,eventdate,individualcount,locality,stateprovince,issue,comunidad_autonoma,nombre_cientifico
3089957656,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.958501,2.92173,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957655,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.402535,1.789282,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957654,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.950546,2.92217,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957653,2004.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",40.001494,4.420409,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957652,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.385262,1.770833,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957651,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.8619,2.923537,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957650,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.376993,1.669589,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957649,2004.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",40.008666,4.426069,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957648,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.365003,1.660915,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957647,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.36989,1.751289,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957646,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.358134,3.575894,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957645,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.369947,3.577171,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957644,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.862003,2.904512,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957643,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.381413,1.734794,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957642,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.377352,1.729113,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957641,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.86578,2.898109,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957640,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.380043,3.578383,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957639,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.863884,2.88247,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957638,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.387547,3.576586,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957637,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.373045,1.709141,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957636,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.393818,3.576999,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957635,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.400942,3.578281,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957634,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.379976,1.710858,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957633,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.87455,2.853738,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957632,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.368286,1.691996,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957631,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.582417,3.869945,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957630,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.885239,2.85501,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957629,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.408549,3.582428,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957628,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.380861,1.68373,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957627,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.851158,2.97646,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957626,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.377025,1.685071,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957625,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.83091,3.035114,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957624,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.860394,2.965142,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957623,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.415147,3.584327,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957622,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.343388,3.576179,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957621,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.86393,2.953077,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957620,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.346354,3.574376,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957619,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.869072,2.939843,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957618,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.333565,3.582889,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957617,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.584358,3.864152,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957616,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.579372,3.861428,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957615,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.828476,3.026829,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957614,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.583923,3.846021,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957613,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.596401,3.847375,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957612,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.834606,3.03833,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957611,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.838608,3.03473,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957610,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.845593,3.010403,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957609,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.300638,3.577235,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957608,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.845482,3.024255,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957607,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.31244,3.572584,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957606,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.851967,2.992945,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957605,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.320294,3.577488,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957604,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.807625,3.032039,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957603,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.586876,3.872152,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957602,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.807621,3.021342,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957601,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.544304,2.081585,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957600,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.587574,3.884332,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957599,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.818966,3.034275,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957598,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.040126,3.251583,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957597,2008.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.589882,3.8809,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957596,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.052797,3.259276,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957595,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.538696,2.0846,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957594,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.055297,3.267902,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957593,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.525509,2.083514,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957592,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.061074,3.260922,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957591,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.521675,2.059578,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957590,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.539684,2.055297,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957589,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.559948,2.078453,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957588,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.064937,3.251213,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957587,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.062367,3.251277,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957586,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.062163,3.251111,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957585,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.565678,2.105755,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957584,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.81226,3.043667,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957583,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.069335,3.250902,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957582,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.555492,2.105738,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957581,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.032557,3.209268,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957580,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.03613,3.231241,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957579,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.562519,2.102463,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957578,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.033372,3.19273,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957577,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.550781,2.090702,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957576,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.600185,4.325995,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957575,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.86478,2.71589,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957574,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.871529,2.716515,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957573,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.010949,3.109995,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957572,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.601542,4.329616,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957571,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.868568,2.735842,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957570,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.010295,3.125407,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957569,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.607582,4.337288,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957568,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.004759,3.14253,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957567,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.871941,2.76308,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957566,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.867317,2.783778,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957565,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.609787,4.340839,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957564,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.029703,3.145893,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957563,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.614942,4.351396,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957562,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.612314,4.345962,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957561,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.56184,2.098625,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957560,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.030647,3.156338,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957559,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.027767,3.17227,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957558,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.617496,4.358091,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957557,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.558552,2.097252,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957556,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.562496,2.099659,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957555,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.036639,3.183031,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957554,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.587407,4.30737,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957553,2004.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.394588,3.93928,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957552,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.570517,4.303368,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957551,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.065602,3.247549,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957550,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.880073,2.791938,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957549,2003.0,8.0,species,"Physeter macrocephalus Linnaeus, 1758",40.59908,4.315765,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957548,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.583462,2.14142,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957547,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.077092,3.222873,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957546,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.578671,2.159122,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957545,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.564999,2.183798,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957544,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.893313,2.79645,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957543,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.542809,2.198878,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957542,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.899514,2.797887,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957541,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.088036,3.208786,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
